date	meg_whitman	tim_cook	satya_nadella	marissa_mayer	larry_page	john_donahoe	mark_zuckerberg	dick_costolo	event
835	-26.13	-7.63		67.36	8	-29.33	20.95
836		-9.58		67.16		-29.24
837				68.41		-29.48
838	-25.93			68.23	9.56	-30.47
839	-26.92	-8.68			8.89		23.48
840	-29.03	-8.64			10.43		22.79
841	-28.45	-8.03		69.56	10.3	-30.01	23.26
842	-28.54	-8.03		69.39	10.51	-29.45	24.83
843		-9.1		78.54		-30.46
844				78.25		-29.68
845	-26.37			80.76	10.1	-29.92	25.59
846	-25.72	-9.24			10.54		24.71
847	-26.3	-9.52			13.83		25
848	-24.53	-11.23		85.65	12.54	-30.57	25.65
849	-23.54	-11.99		87.24	12.11	-30.66	25.6		{"person":"marissa_mayer", "desc":"Acquires Ad Network, BrightRoll","link":"http://www.wsj.com/articles/yahoo-to-buy-video-ad-platform-brightroll-1415744065"}
850		-12.26		86.06		-29.93
851				86.19		-30.43
852				85.28	12.11	-30.06	22.2
853	-23.79	-9.86			11.74		23.73
854	-24.25	-10.38			10.8		24.05
855	-25.02			86.12	10.1	-29.49	24.12
856	-25.67	-11.23		89.71	8.93	-30.74	25.96
857		-11.61		91.37		-30.92
858				92.52		-30.7
859	-24.57			95.26		-29.31	25.6
860	-23.78	-12.43			8.99		28.57
861	-22.85	-11.88			8.04		27.67
862	-23.59			97.91	7.61	-28.11	28.01
863	-23.89	-12.42		96.09	8.77	-27.44	29.29
864		-14.12		101.65		-27.44
865				101.04		-25.66
866	-24.44			105.65	8.03	-25.4	29.82
867	-24.31	-13.27			7.59		30.25
868	-24.8	-14.7			9.05		28.18
869	-24.37	-14.41		108.89	8.95	-23.78	28.83
870	-24.11	-15.31		105.04	9.41	-23.71	28.12
871		-16.26		101.55		-22.6
872				103.08		-19.94
873	-25.2			101.77	10.57	-19.14	28.91
874	-24.55	-14.57			10.45		28.82
875	-24.58	-14.31			10.64		28.45
876	-24.24	-13.26		103.09	9.83	-18.74	28.38
877	-23.82	-13.82		102.52	10.28	-18.79	26.25
878		-15.5		102.1		-18.44
879						-19.09
880				101.18	10.77	-18.83	28.26
881	-25.44				11.59		28.9
882	-25.15	-14.76			12.86		28.6
883	-23.81	-14.73		97.45	13.45	-17.72	27.52
884	-24.74	-13.53		98.51	13.22	-17.13	32.06
885		-13.23		96.21		-16.75
886				96.92		-17.52
887	-24.93			98.72	13.01	-18.53	32.01
888	-24.94	-11.57			11.63		31.84
889	-24.97	-18.92			11.65		32.4
890	-25.81	-18.92		95.01	11.24		33.1
891	-25.3	-20.48		97.44	11.61	-19.66	33.22
892		-19.99		95.7		-16.86
893				97.63		-18.05
894	-25.14			101.14	11.54	-18.95	32.51
895	-25.46	-17.68			10.88		31.03
896	-26	-17.22			11.06		23.47
897	-25.53	-16.18		101.56		-19.82	20.18
898	-24.64	-17.13		100.13	10.8	-20.13	19.91
899		-17.37		101.07		-20.73
900				99.76		-21.74
901	-25.7			98.93	12.06	-21.12	17.92
902	-25.21	-16.35			11.46		21.32
903	-26.28	-16.11			11.03		19.91
904	-26.91	-16.32		99.31	10.96	-21.09	20.14
905	-26.25	-15.78		95.56	10.62	-20.58	20.84
906		-15.92		97.69		-21.37
907						-21.41
908	-25.81			97.13	10.6	-21.64	19.38		{"person":"larry_page", "desc":"Hummingbird Search Algorithm","link":"http://www.theguardian.com/technology/2013/sep/27/google-biggest-algorithm-change-hummingbird"}
909	-24.04				10.26		18.54
910	-20.94	-16.17			9.78		18.34
911	-21.5	-16.82		95.85	8.81	-21.17	17.47
912	-19.54	-18.35		99.75	7.83	-21.18	18.26
913		-19.18		98.71		-20.7
914						-22.31
915	-19.39			97.75	9.14	-22.19	17.68
916	-17.18	-19.39			8.95		17.06
917	-16.52	-20.13			8.83		16.13
918	-17.16	-20.93		96.74	6.24	-22.54	15.9
919	-16.96	-19.86		99.63	5.72	-22.72	15.87
920		-19.87		94.67		-22.54
921				97.6		-21.69
922	-17			96.93	5.77	-22.73	15.25
923	-16.14	-19.06			6.29		17.69
924	-15.35	-19.93			5.62		20.05
925	-16.13	-19.87		94.91	6.14	-23.75
926	-14.83	-20		93.05	6.02	-23.77	20.07
927		-19.75		90.8		-23.17			{"person":"marissa_mayer", "desc":"Plans to Spin Off Alibaba Stake","link":"http://www.wsj.com/articles/yahoo-to-spin-off-alibaba-stake-1422393311"}
928				88.44		-21.71
929	-13.67			86.82	5.73	-21.55	17.63		{"person":"larry_page", "desc":"Shares top $1000 as Mobile Takes Off","link":"http://www.reuters.com/article/2013/10/18/us-google-results-stocks-idUSBRE99H0KW20131018"}
930	-15.02	-19.64			5.53		17.49
931	-15.77	-18.36			5.17		16.13
932	-12.86	-18.58			4.97	-21.81	16.81
933	-12.62	-18.29		90.64	4.96	-20.99	18.27
934		-18.92		92.33		-21.25
935				91.75		-16.6
936	-11.91			91.68	4.11	-14.62	19.52
937	-13.52	-19.27			3.2		19.37
938	-14.36	-19.56			2.28		20.42
939	-16.03	-19.1		93.04	2.86	-15.43	22.24
940		-19.7		90.99	2.62	-13.18	23.84
941		-18.27		86.64		-11.79
942				73.97		-10.61
943	-16.53			76.82	4.06	-10.19	23.79
944	-17.77	-16.31			3.33		21.6
945	-17.17	-15.56			4.2		21.34
946	-16.92	-15.16		78	3.6	-11.6	22.25
947	-16.54	-15.07		76.16	2.65	-10.49	24.12
948		-15.26		73.96		-10.61			{"person":"tim_cook", "desc":"Buys Beats for $3 Billion","link":"http://www.wsj.com/articles/apple-to-buy-beats-1401308971"}
949				70.24		-11.78
950	-14.91			68.63	2.2	-9.76	26.13
951	-13.49	-16.14			2.5		25.25
952	-13.46	-16.75			1.89		25.29
953	-14.83	-16.77		67.83	1.95	-9.85
954	-15.15	-16.6		67.61	1.79	-10.16	24.43
955		-15.49		66.71		-9.54
956				68.46		-9.13
957	-15.41			69.11		-9.73	23.26
958	-15.2	-15.83			2.76		22.78
959	-14.42	-16.51			3.06		21.98
960	-14.32	-16.85			3.72	-9.82
961	-14.4	-15.3		65.54	3.69	-9.1	22.89
962		-14.78		65.76		-8.2
963				67.86		-8.31
964	-14.7			65.83	3.38	-9.25	22.85
965	-13.21	-14.92			2.82		22.77
966	-13.4	-15.78			3.8		21.25
967	-14.22	-16.69		63.48	3.69	-8.74	22.22
968	-14.38	-15.92		62.68	3.06	-8.77	22.37
969				66.65		-7.45
970				66.04
971	-13.57			66.21	3.03	-7.31	21.78
972	-13.77	-15.46			2.07		21.44
973	-15.22	-16.18			3.01		21.74
974	-17.61	-16.6		64.1	2.29	-9.72	19.96		{"person":"meg_whitman", "desc":"Cuts Up to 16K More Jobs","link":"http://time.com/109704/hewlett-packard-job-cuts-earnings-q2/"}
975	-13.24	-10.22		59.46	3.23	-12.03	20.12
976		-7.94		65		-13.44
977				65.12		-12.55
978				64.26	1.58	-13.83			{"person":"john_donahoe", "desc":"Acquires Milo for $75m","link":"http://www.cnet.com/news/ebay-buys-milo-to-unite-online-offline-shopping/"}
979	-15.86	-4.35			1.54		21.27
980	-14.98	-5.31			0.63		21.74
981	-14.71	-5.92		62.02	0.04	-14.32	21.03
982	-14.96	-5.99		63.63	-0.01	-12.93	21.12
983		-5.74		63.27		-12.85
984				63.53		-12.53
985	-15.02			63.95	0.2	-12.25	20.26
986	-14.3	-4.73			0.24		19.86		{"person":"larry_page", "desc":"Acquires Boston Dynamics Robotics","link":"http://www.theverge.com/2013/12/14/5209622/google-has-bought-robotics-company-boston-dynamics"}
987	-14.48	-4.44			0.43		21.72
988	-15.09	-4.47		64.45	0.15	-13	23.32
989	-15.66	-4.8		65.2	-1.15	-11.75	21.26
990		-5.67		67.03		-13.01
991				67.86		-12.7
992	-16.2			66.95	-0.93	-14.91	18.73
993	-16.55	-6.15			-0.31		18.09
994	-17.33	-5.7			0.41		18.73
995	-16.32	-5		66.28	-0.39	-15.8	17.51		{"person":"john_donahoe", "desc":"Acquires brands4friends for $200m","link":"http://techcrunch.com/2010/12/20/breaking-ebay-acquires-brands4friends-for-200-million/"}
996	-12.15	-5.08		65.7	-0.78	-19	16.22
997		-4.18		68.87		-19.35
998				70.36		-19.88
999	-13.01			71.79	-0.92		16.63
1000	-13.31	-3.87			0.3		16.29
1001	-14.31	-3.17			0.92		17.99
1002	-14.81	-3.73		69.28	-0.73	-19.95	16.2
1003	-15.62	-4.11		68.95	11.49	-19.71	14.6
1004		-3.76		68.48		-19.8
1005				68.32		-20.33
1006	-14.89				10.43	-20.88
1007	-15.95				10.57		14.26
1008	-17.4	-3.13			13.9		15.77
1009	-16.6	-3.12		65.46	12.62	-19.64	19.41
1010	-16.95	-1.88		65.47	11.08	-19.92	19.37		{"person":"marissa_mayer", "desc":"Misses Forecast","link":"http://www.cnbc.com/2015/04/21/yahoo-earnings-15-cents-per-share-vs-expected-eps-of-18-cents.html"}
1011		-2.13		69.99		-19.82
1012				70.9		-20.91
1013	-17.71			68.49	11.15	-22.72	17.67
1014	-17.43	-2.67			13.12		16.92
1015	-18.14	-1.22			13.11		18.6
1016	-18.37	-0.51		67.22	13.44	-21.29	19.37
1017		-1.16		70.4	12.98	-21.27	17.81		{"person":"larry_page", "desc":"Acquires Nest","link":"http://www.wired.com/2014/01/googles-3-billion-nest-buy-finally-make-internet-things-real-us/"}
1018		-2.01		70.03		-20.57
1019				70.32		-20.84
1020	-18.05			67.92	12.47	-20.13	17.91
1021	-17.84	-0.78			11.87		18.35
1022	-17.99	-0.23			12.23		20.6
1023	-17.07	-0.51		66.6	12.74		20.68
1024	-17.14	-1.39		65.32	11.85	-19.7	20.22
1025		-2.76		62.74		-19.47
1026				61.03		-14.16
1027	-17.17			62.9	11.24	-15.82	19.01
1028	-16.72	-2.02			11.37		18.16
1029	-15.27	-2.51			12.33		18.43
1030	-15.02	-2.98		63.33	12.43	-15.33	19.44
1031	-15.41	-3.24		63.41	11.88	-14.27	18.63
1032		-4.43		60.52		-14.49
1033				60.47		-15.26
1034	-15.97			58.23	12.7	-14.92	17.27
1035	-15.04	-4.53			12.51		19.01
1036	-15.79	-4.71			12.49		20.23
1037	-15.61	-5.26		56.13	12.41	-15.2	22.73
1038	-14.24	-4.68		55.79	11.54	-13.27	23.45
1039		-3.96		57.77		-12.56
1040				65.27		-12.23
1041	-13.74			64.18	12.97	-12.28	24.76
1042	-12.87	-3.2			13.66		26.47
1043	-12.85	-3.68			13.4		25.9
1044	-12.23	-3.71		62.68		-12.66	26.38
1045	-12.92	-3.75		64.14	12.61	-11.99	26.1
1046				66.06		-13.61
1047				65.81		-6.78
1048	-13.2			65.16	12.47	-7.36	24.52
1049	-13.22	-1			12.56		24.22
1050	-13.34	-0.3			13.07		23.9
1051	-13.49	-0.88		62.75	13.11	-9.36	23.58
1052	-13.34	-0.73		50.59	13.63	-7.33
1053		-0.98		57.19		-8.02			{"person":"marissa_mayer", "desc":"Streams First Web NFL Broadcast, Free","link":"http://recode.net/2015/06/03/yahoo-will-stream-the-nfls-first-web-game-for-free/"}
1054				59.86		-7.61
1055	-13.86			59.17	14.33	-8.11	24.14
1056	-13.82	-0.26			15.25		24.14
1057	-14.26	-0.89			16.09		23.06
1058	-13.92	-1.67			15.46		22.31
1059	-15.4	-2.04		58.63	14.39	-7.93	21.59
1060		-2.17		58.27		-9.02
1061				57.41		-8.85
1062	-15.57			57.8	14.89	-8.8	23.22
1063	-15.6	-2.51			14.72		24.25
1064	-16.43	-2.39			14.99		22.2
1065	-12.07	-0.24		58.9	15.49	-9.19	21.7
1066	-12.57	-0.37		58.37	15.69	-11.04	21.28
1067		0.79		57.88		-10.31
1068				57.92		-11.26
1069	-12.2			57.37	15.96	-13.33	23.18
1070	-10.86	2.29			15.44		23.48
1071	-10.06	1.68					24.45
1072	-10.22	0.99		55.87	15.7	-13.48	20.69
1073	-10.64	0.46		54.7	16.09	-13.64	18.55
1074		1.41		54.36		-14.13
1075				50.08		-13.22
1076				49.46	15.23	-14.13	19.86
1077	-10.87	0.13			15.78		18.17
1078	-10.33	0.34					18.59
1079	-11.09	0.12		49.9	15.92	-14.08	18.03
1080	-11.68	0.08		49.77	15.39	-13.93	16.85
1081		-0.47		50.67		-14.32
1082				48.49		-14.31
1083	-12.57			47.5	17.19	-13.08	16.32
1084	-12.96	0.15			18.31		16.27
1085	-13.04	0.4			18.21		17.55
1086	-13.78	0.7		47.24	17.33	-14.33	17.41
1087	-13.79	0.54		46.77	16.81	-15.08	16.18
1088		0.77		48.91		-14.28
1089				49.64		-12.47
1090	-13.6			46.91	17.79	-12.84	15.67
1091	-14.22	1			18.56		15.26
1092	-13.43	1.96			17.58		16.59
1093	-13.22	2.02		46.2	18.25	-16.21	19.29		{"person":"john_donahoe", "desc":"Acquires GSI Commerce for $2.4b","link":"http://techcrunch.com/2011/03/28/ebay-to-acquire-gsi-commerce-for-2-4-billion/"}
1094	-13.48	1.91		46.79	18.26	-14.98	17.95
1095		2.51		46.17		-14.09
1096				46.47		-15.83
1097	-13.25					-15.22	17.92
1098	-14.5	2.31			18.82		17.75
1099	-15	1.36			18.47		17.6
1100	-14.95	2.63		44.1	18.64	-15.12	17.06
1101	-15.57	3.02		42.53	17.46	-13.97	17.18		{"person":"marissa_mayer", "desc":"Missed Earnings Forecast","link":"http://www.cnbc.com/2015/07/21/yahoo-earnings-16-cents-per-share-vs-expected-eps-of-18-cents.html"}
1102		2.76		41.28		-14.21
1103				42.36		-14.96
1104	-16.41			41.37	16.35	-15.53
1105	-14.98				18.24		16.73
1106	-15.85	3.16			17.88		16.8
1107	-16.1	-0.64		42.39	18.81	-15.13	16.4		{"person":"larry_page", "desc":"Acquires Titan Aerospace","link":"http://www.wsj.com/articles/SB10001424052702304117904579501701702936522"}
1108	-15.29	-1.24		40.99	24.16	-15.65	15.65
1109		-0.84		40.24		-16.24
1110				40.41		-15.71
1111	-10.86			41.9	22.35	-13.77	16.96		{"person":"meg_whitman", "desc":"Lays off another 5k","link":"http://www.reuters.com/article/2014/10/06/us-hp-restructuring-idUSKCN0HV0U720141006"}
1112	-13.5	-1.65			21.81		17.33
1113	-13.42	-1.16			22.96		19.71		{"person":"tim_cook", "desc":"Apple Watch, Apple Pay Announced","link":"http://www.theverge.com/2014/9/9/6125873/apple-watch-smartwatch-announced"}
1114	-15.57	1.12		41.16	23.36	-14.12	20.09
1115	-15.62	1.43		42.13	23.13	-14.42	20
1116		2.2		41.36		-14.53
1117				41.95		-14.56
1118	-16.44			42.25	22		18.95
1119	-17.86	3.27			22.53		19.13
1120	-16.19	1.73			21.87		19.83
1121	-13.17	2.24		39.89	22.08	-12.04	19.21
1122	-13.6	1.76		38.09	22.28	-12.39	19.52
1123		1.23		37.3		-10.57
1124				35.94		-10.73
1125	-15.6			33.23		-9.74	18.81
1126	-15.34	2.49			22.27		18.72
1127	-15.24	4.53			22.41		19.57
1128	-15.49	2.57		33.63	21.74	-11.42	19.59
1129	-16.09	0.61		35.46	21.83	-10.98	19.39
1130		2.53		35.03		-11.98
1131				34.34		-12.44
1132	-15.25			35.46	21.86	-12.73	21.74
1133	-16.14	2.02			22.77		26.1
1134	-16.24	2.96			22.66		28.45
1135	-16.69	2.99		35.67	21.8	-12.15	27.43
1136	-16.55	3.55		33.28	21.75	-10.9	28.27
1137		2.21		27.39		-11.7
1138				32.99		-11.55
1139	-16.74			33.75	21.32	-10.49	28.12
1140	-16.37	2.69			20.45		27.34
1141	-15.67	3.4			20.61		28.37
1142	-16.06	3.58		32.1	20.91	-12.26	29.01
1143	-15.42	5.95		31.43	20.87	-11.53
1144		8.17		30.63		-11.91
1145				30.26		-12.12
1146	-14.56			30.37	20.6	-12.62	29.86
1147	-15.05	8.77			20.21		29.23
1148	-15.89	7.27			20.49		29.17
1149	-16.32	6.25		28.88	20.42	-13.54	29.18
1150	-15.19	4.81		31.22	19.19	-15.36	30.3		{"person":"tim_cook", "desc":"iPad Air 2, new iMac","link":"http://www.wsj.com/articles/apple-updates-ipad-apple-pay-1413480121"}
1151		5.32		28.98		-16.15
1152				30.42		-16.91
1153	-13.74			27.88	20.18	-17.27	31.55
1154	-14.11	6.14			20.6		30.08
1155	-14.36	6.47			20.12		30.35
1156	-15.41	7.9		25.76	19.59		30.29
1157	-14.85	8.11		26.99	19.35	-17.09	34.97
1158		7.76		24.62		-16.55
1159				28.08		-14.94
1160	-15.06			25.62	18.21	-16.38	38.91
1161	-14.82	7.59			18.07		39.88
1162	-11.9	7.39			17.02		38.93
1163		8.35			15.81	-17.51	37.32
1164	-12.2	7.58			16.3	-16.48	41.07
1165		7.09				-13.85
1166						-13.88
1167	-12.15				14.52	-14.53	38.35
1168	-11.79	8.29			14.73		38.64
1169	-11.91	7.85			14.52		40.49
1170	-11.77	8.18			16.26	-14.69	37.45
1171	-10.9	7.61			13.87	-16.21	35.74
1172		8.05				-17.86
1173						-18.16
1174	-12.62				14.24	-16.9	36.27
1175	-13.68	7.43			16.85		36.41
1176	-14.09	8.08			16.83		38.93
1177	-12	9.27			16.25	-17.35	39.29
1178	-12.03	10.69			15.9	-16.42	38.44
1179		11.83				-17.1
1180						-17.9
1181	-12.04				16.84	-19.41	36.64		{"person":"larry_page", "desc":"Google Fit Announced","link":"http://www.forbes.com/sites/parmyolson/2014/06/26/google-fit-health-data-lucrative/"}
1182	-11.62	12.06			17.25		37.63
1183	-10.37	12.76			18.96		38.26
1184	-9.68	12.61			14.37	-19.46	37.44
1185	-9.82	13.59				-19.98	38.49
1186		13.48				-15.07
1187						-12.25
1188	-10.35				12.81	-12.32	36.59
1189	-8.78	14.55			13		39.28
1190	-8.53	13.49			12.28		40.61
1191		14.14			11.06		37.48
1192	-8.81				10.65	-12.89	35.41
1193		13.97				-12.4
1194						-12.5			{"person":"john_donahoe", "desc":"Acquires Zong for $240m","link":"http://techcrunch.com/2011/07/07/ebay-acquires-mobile-payments-company-zong-for-240-million-in-cash/"}
1195	-8.78				10.65	-11.87	34.29
1196	-8.2	11.77			12.67		36.37
1197	-8.74	10.68			12.07		37.43		{"person":"mark_zuckerberg", "desc":"1bn Daily Logins","link":"http://www.theverge.com/2015/8/27/9217607/facebook-one-billion-daily-active-users"}
1198		11.5			12.48	-11.44	38.05
1199	-8.31	11.19			11.6	-12.54	39.57
1200		10.46				-12.69
1201						-12.13
1202	-8.4				11.52	-11.3	38.63
1203	-7.91	8.87			10.39		39.32
1204	-7.99	9.94			9.78		40.12
1205	-7.49	9.75			10.68	-10.81	37.89
1206	-6.88	8.86			11.49	-9.92	39.52
1207		8.28				-11.11
1208						-11.02
1209	-7.83				12.01	-11.63
1210	-8.02	7.91			13.03
1211	-8.39	7.77			12.35
1212	-10.01	8.18			12.09	-10.33
1213	-10.9	8.94			11.34	-8.6
1214		7.71				-9
1215						-9.08
1216					12.59	-10.39
1217	-10.64	8.46			13.71
1218	-11	8.44			14.7
1219	-9.17	7.75			15.26	-9.27
1220	-9.27				16.11	-11
1221		8.89				-9.69
1222						-11.38
1223	-12.33					-12.74
1224	-14.05	8.82			16.96
1225	-13.71	8.15			16.39
1226	-13.21	7.02			15.79	-13.79
1227	-16.05				16.15	-8.38
1228		6.21				-7.67
1229						-8.63
1230	-16.01				14.82	-8.19
1231	-13.95	4.86			12.9
1232	-13.46	6.24			12.28
1233	-14.22	6.39			13.36	-8.83
1234	-13.85	8.48			12.92	-9.26
1235		9.34				-9.16
1236						-11.48
1237	-14.22				13.46	-12.53
1238	-14.76	7.54			12.93
1239	-14.35	8.57			12.93
1240	-14.92	8.68			12.23	-12.02
1241	-15.14	7.31			12.06	-10.83
1242		5.02				-11.22
1243						-11.7
1244					10.18	-10.41
1245	-15.3				9.44
1246	-16.25	7.25			10.78
1247	-16.06	7.78			11.73	-10.25
1248	-16.57	8.65			11.81	-9.39
1249		9.04				-9.74
1250						-9.98
1251	-17.09				13.32	-10.58
1252	-16.56	8.84			13.45
1253	-24.82	7.05			15.33
1254	-26.56	14.16			15.12
1255	-24.4	16.58			14.8	-10.77
1256		16.06				-11.98
1257						-9.02
1258	-24.9				14.34	-13.03			{"person":"meg_whitman", "desc":"Acquires Aruba Networks for $3 billion","link":"http://fortune.com/2015/03/02/hewlett-packard-aruba-networks/"}
1259	-25.23	16.48			14.36
1260	-25.86	15.24			14.25
1261	-26.51	16.4			13.97	-11.07
1262	-27.47	15.58				-12.44
1263		15.11				-11.64
1264						-7.32
1265	-28.2				14.4	-3.11
1266	-27.6	16.32			13.54
1267	-27.58	17.03			13.8
1268	-27.98	19.44			13.74	-4.46
1269	-28.3	19.54			14.54	-4.7
1270		19.24				-4.21
1271						-2.74
1272	-29.25				15.37	-2.57
1273	-29.26				15.76
1274	-28.61	19.81			15.04
1275	-29.15	20.47			14.75	-2.46
1276	-28.69	19.77			17.7	-3.7
1277		19.99				-4.23
1278						-6.76
1279	-28.1				16.59	-7.92
1280	-28.17	23.11			16.77
1281	-28.88	22.16			16.62
1282	-29.11	19.06			16.24	-9.24
1283	-30.66	20.07			15.87	-7.96
1284		18.84				-6.42
1285						-5.41
1286	-31.27				16.18	-5.49
1287	-31.52	18.36			15.25
1288	-30.94	19.28			15.02
1289	-30.8	18.83			14.33	-5.07
1290		16.49			13.6	-4.15
1291		17.98				-5.18
1292						-5.77
1293	-30.28				14.5	-4.76
1294	-31.08	18.12			13.51
1295	-31.43	17.65			13.72
1296	-31.69	15.74			13.71	-4.19
1297	-30.78	16.78			13.99	-3.88
1298		16.49				-3.91
1299						-6.69
1300	-29.4				13.06	-8.15
1301	-29.63	16.39			12.37
1302	-28.99	18.15			13.65
1303	-29.43	18.39			13.18	-9.56
1304	-28.96	17.27			12.7	-9.47
1305		15.02				-11.57
1306						-11.08
1307	-27.95				13.33	-8.39
1308	-28.66	16.57			13.69
1309	-28.32	16.47			13.4
1310	-28.89	16.18			12.69	-10.58
1311	-29.65	17.31			12.55	-10.64
1312		15.71				-9.21
1313						-7.61
1314	-29.61				11.71	-8.16
1315	-29.18	17.29			10.92
1316	-28.56	16.59			9.98
1317	-28.14	16.91			9.76	-9.14
1318	-27.27	17.75			9.61	-8.97
1319						-10.3
1320						-11.66
1321	-27.76					-10.58
1322	-27.69	18.92			10.36
1323	-28.85	17.84			11.14
1324	-28.52	16.49			12.08	-10.85
1325	-28.08	16.82			12.44	-11.7
1326		16.82				-12.74
1327						-13.6
1328	-27.31				12.94	-12.61
1329	-28.75	16.77			12.1
1330	-28	16.52			11.54
1331	-28.14	16.18			10.97	-14.07
1332	-28.31	15.69			10.39	-13.14
1333		16.15				-12.48
1334
1335	-29.48				10.96	-12.8
1336	-29.05	17.31			11.49
1337	-29.77	16.22			12.11
1338	-28.43	17.3			12.09	-11.49
1339	-26.44	17.77			13.96	-13.81
1340		17.48				-14.84
1341						-14.77
1342					13.72	-15.02
1343	-28.56	20.37			13.03
1344	-28.75	18.59			13.25
1345	-28.91	17.58			12.95	-12.82
1346	-29.05	16.3			12.32	-12.05
1347		18.3				-11.92
1348						-9.87
1349	-28.46				12.46	-9.85
1350	-28.12	17.8			12.89
1351	-28.27	16.95			13
1352	-29.11	16.68			13.03	-10.13
1353	-30.04	16.3			12.92	-9.82
1354		17.12				-10.1
1355						-12.15
1356	-29.89				13.74	-10.28
1357	-30.01	16.16			12.86
1358	-30.18	16.14			12.61
1359	-31.09	16.15			12.39	-11.05
1360	-30.89	17.23			11.92	-11.28
1361		17.13				-11.24
1362						-11.19
1363	-32.1				11.45	-11.18
1364	-32.57	17.72			11.9
1365	-31.51	17.8			10.58
1366	-32.69	17.76			9.75
1367	-33.07	18.51			5.87	-11.17
1368		19.59				-11.45
1369						-12.4
1370	-33.76				6.33	-12.2
1371	-33.98				4.95
1372	-33.68	18.27			6.74
1373	-34.25	18.73			7.19
1374	-35.28	18.7			5.53	-10.77
1375		17.99				-14.11
1376						-13.25
1377	-34.9				5.67	-13.62
1378	-35.19	17.93			5.57
